BHID,DM,XCOLLAR,YCOLLAR,ZCOLLAR,YEAR,ZCONVERS,DEPTH,DATUMZON,SURVMETH,PROSPECT,SELMOD,STARTDATE,ENDDATE,COMMENTS,BHIDNICK,CHKLITHO,CHKASSAY,CHKSURVE
BAU-MIL5-FD1372,803503_1971,191862.45,9642650.23,109.64,2005,NONE,13.8,SAD69_23S,SURV,MIL5,MIL5,18_10_2005,18_10_2005,,MIL5-FD1372,BAU-MIL5-FD1372,BAU-MIL5-FD1372,BAU-MIL5-FD1372
BAU-MIL5-FD1373,803503_1971,192062.45,9642650.28,106.9,2005,NONE,11.55,SAD69_23S,SURV,MIL5,MIL5,17_10_2005,17_10_2005,,MIL5-FD1373,BAU-MIL5-FD1373,BAU-MIL5-FD1373,BAU-MIL5-FD1373
BAU-MIL5-FD1378,803503_1971,189263.41,9642846.6,120.45,2005,NONE,11.05,SAD69_23S,SURV,MIL5,MIL5,18_10_2005,18_10_2005,,MIL5-FD1378,BAU-MIL5-FD1378,BAU-MIL5-FD1378,BAU-MIL5-FD1378
BAU-MIL5-FD1379,803503_1971,189464.2,9642846.5,117.4,2005,NONE,11.45,SAD69_23S,SURV,MIL5,MIL5,18_10_2005,18_10_2005,,MIL5-FD1379,BAU-MIL5-FD1379,BAU-MIL5-FD1379,BAU-MIL5-FD1379
BAU-MIL5-FD1380,803503_1971,189664.6,9642846.51,114.7,2005,NONE,10.2,SAD69_23S,SURV,MIL5,MIL5,18_10_2005,18_10_2005,,MIL5-FD1380,BAU-MIL5-FD1380,BAU-MIL5-FD1380,BAU-MIL5-FD1380
BAU-MIL5-FD1381,803503_1971,189863.37,9642845.92,116.16,2005,NONE,15.2,SAD69_23S,SURV,MIL5,MIL5,18_10_2005,18_10_2005,,MIL5-FD1381,BAU-MIL5-FD1381,BAU-MIL5-FD1381,BAU-MIL5-FD1381
BAU-MIL5-FD1382,803503_1971,190063.21,9642845.73,114.64,2005,NONE,17.2,SAD69_23S,SURV,MIL5,MIL5,18_10_2005,18_10_2005,,MIL5-FD1382,BAU-MIL5-FD1382,BAU-MIL5-FD1382,BAU-MIL5-FD1382
BAU-MIL5-FD1383,803503_1971,190262.21,9642845.44,114.37,2005,NONE,14.1,SAD69_23S,SURV,MIL5,MIL5,19_10_2005,19_10_2005,,MIL5-FD1383,BAU-MIL5-FD1383,BAU-MIL5-FD1383,BAU-MIL5-FD1383
BAU-MIL5-FD1384,803503_1971,190463.12,9642846.05,113.33,2005,NONE,11.5,SAD69_23S,SURV,MIL5,MIL5,19_10_2005,19_10_2005,,MIL5-FD1384,BAU-MIL5-FD1384,BAU-MIL5-FD1384,BAU-MIL5-FD1384
BAU-MIL5-FD1385,803503_1971,190662.6,9642845.86,109.86,2005,NONE,12.1,SAD69_23S,SURV,MIL5,MIL5,19_10_2005,19_10_2005,,MIL5-FD1385,BAU-MIL5-FD1385,BAU-MIL5-FD1385,BAU-MIL5-FD1385
BAU-MIL5-FD1386,803503_1971,190862.62,9642845.17,108.44,2005,NONE,13.7,SAD69_23S,SURV,MIL5,MIL5,19_10_2005,19_10_2005,,MIL5-FD1386,BAU-MIL5-FD1386,BAU-MIL5-FD1386,BAU-MIL5-FD1386
BAU-MIL5-FD1387,803503_1971,191063.21,9642844.87,108.83,2005,NONE,14.95,SAD69_23S,SURV,MIL5,MIL5,19_10_2005,19_10_2005,,MIL5-FD1387,BAU-MIL5-FD1387,BAU-MIL5-FD1387,BAU-MIL5-FD1387
BAU-MIL5-FD1388,803503_1971,191263.21,9642844.79,108.94,2005,NONE,13.05,SAD69_23S,SURV,MIL5,MIL5,19_10_2005,19_10_2005,,MIL5-FD1388,BAU-MIL5-FD1388,BAU-MIL5-FD1388,BAU-MIL5-FD1388
BAU-MIL5-FD1389,803503_1971,191463.91,9642844.59,108.35,2005,NONE,10.7,SAD69_23S,SURV,MIL5,MIL5,19_10_2005,19_10_2005,,MIL5-FD1389,BAU-MIL5-FD1389,BAU-MIL5-FD1389,BAU-MIL5-FD1389
BAU-MIL5-FD1390,803503_1971,191663.24,9642844.4,108.98,2005,NONE,14.45,SAD69_23S,SURV,MIL5,MIL5,19_10_2005,19_10_2005,,MIL5-FD1390,BAU-MIL5-FD1390,BAU-MIL5-FD1390,BAU-MIL5-FD1390
BAU-MIL5-FD1391,803503_1971,191862.03,9642844.41,106.62,2005,NONE,12.25,SAD69_23S,SURV,MIL5,MIL5,20_10_2005,20_10_2005,,MIL5-FD1391,BAU-MIL5-FD1391,BAU-MIL5-FD1391,BAU-MIL5-FD1391
BAU-MIL5-FD1392,803503_1971,192063.13,9642844.12,101.41,2005,NONE,9.3,SAD69_23S,SURV,MIL5,MIL5,20_10_2005,20_10_2005,,MIL5-FD1392,BAU-MIL5-FD1392,BAU-MIL5-FD1392,BAU-MIL5-FD1392
BAU-MIL5-FD1395,803503_1971,189264.81,9643047.59,115.8,2005,NONE,8.4,SAD69_23S,SURV,MIL5,MIL5,18_10_2005,18_10_2005,,MIL5-FD1395,BAU-MIL5-FD1395,BAU-MIL5-FD1395,BAU-MIL5-FD1395
BAU-MIL5-FD1396,803503_1971,189464.18,9643047.89,112.23,2005,NONE,8.9,SAD69_23S,SURV,MIL5,MIL5,18_10_2005,18_10_2005,,MIL5-FD1396,BAU-MIL5-FD1396,BAU-MIL5-FD1396,BAU-MIL5-FD1396
BAU-MIL5-FD1397,803503_1971,189663.37,9643046.79,109.69,2005,NONE,4.8,SAD69_23S,SURV,MIL5,MIL5,18_10_2005,18_10_2005,,MIL5-FD1397,BAU-MIL5-FD1397,BAU-MIL5-FD1397,BAU-MIL5-FD1397
BAU-MIL5-FD1398,803503_1971,189862.68,9643046.41,113.95,2005,NONE,10.3,SAD69_23S,SURV,MIL5,MIL5,18_10_2005,18_10_2005,,MIL5-FD1398,BAU-MIL5-FD1398,BAU-MIL5-FD1398,BAU-MIL5-FD1398
BAU-MIL5-FD1399,803503_1971,190063.09,9643046.02,112.48,2005,NONE,11.35,SAD69_23S,SURV,MIL5,MIL5,19_10_2005,19_10_2005,,MIL5-FD1399,BAU-MIL5-FD1399,BAU-MIL5-FD1399,BAU-MIL5-FD1399
BAU-MIL5-FD1400,803503_1971,190263.63,9643045.63,110.18,2005,NONE,9.1,SAD69_23S,SURV,MIL5,MIL5,19_10_2005,19_10_2005,,MIL5-FD1400,BAU-MIL5-FD1400,BAU-MIL5-FD1400,BAU-MIL5-FD1400
BAU-MIL5-FD1401,803503_1971,190464.08,9643045.23,111.28,2005,NONE,9.5,SAD69_23S,SURV,MIL5,MIL5,19_10_2005,19_10_2005,,MIL5-FD1401,BAU-MIL5-FD1401,BAU-MIL5-FD1401,BAU-MIL5-FD1401
BAU-MIL5-FD1402,803503_1971,190664.05,9643044.45,110.71,2005,NONE,11.35,SAD69_23S,SURV,MIL5,MIL5,19_10_2005,19_10_2005,,MIL5-FD1402,BAU-MIL5-FD1402,BAU-MIL5-FD1402,BAU-MIL5-FD1402
BAU-MIL5-FD1403,803503_1971,190863.92,9643044.34,105.83,2005,NONE,9.95,SAD69_23S,SURV,MIL5,MIL5,19_10_2005,19_10_2005,,MIL5-FD1403,BAU-MIL5-FD1403,BAU-MIL5-FD1403,BAU-MIL5-FD1403
BAU-MIL5-FD1404,803503_1971,191060.52,9643044.04,102.3,2005,NONE,7.7,SAD69_23S,SURV,MIL5,MIL5,19_10_2005,19_10_2005,,MIL5-FD1404,BAU-MIL5-FD1404,BAU-MIL5-FD1404,BAU-MIL5-FD1404
BAU-MIL5-FD1405,803503_1971,191263.4,9643043.65,101.82,2005,NONE,7.7,SAD69_23S,SURV,MIL5,MIL5,19_10_2005,19_10_2005,,MIL5-FD1405,BAU-MIL5-FD1405,BAU-MIL5-FD1405,BAU-MIL5-FD1405
BAU-MIL5-FD1406,803503_1971,191463.34,9643043.27,100.0,2005,NONE,7.75,SAD69_23S,SURV,MIL5,MIL5,19_10_2005,19_10_2005,,MIL5-FD1406,BAU-MIL5-FD1406,BAU-MIL5-FD1406,BAU-MIL5-FD1406
BAU-MIL5-FD1407,803503_1971,191659.95,9643043.16,103.15,2005,NONE,10.5,SAD69_23S,SURV,MIL5,MIL5,19_10_2005,19_10_2005,,MIL5-FD1407,BAU-MIL5-FD1407,BAU-MIL5-FD1407,BAU-MIL5-FD1407
BAU-MIL5-FD1408,803503_1971,191863.6,9643043.03,103.17,2005,NONE,10.5,SAD69_23S,SURV,MIL5,MIL5,20_10_2005,20_10_2005,,MIL5-FD1408,BAU-MIL5-FD1408,BAU-MIL5-FD1408,BAU-MIL5-FD1408
BAU-MIL5-FD1409,803503_1971,192068.67,9643041.88,98.09,2005,NONE,6.8,SAD69_23S,SURV,MIL5,MIL5,20_10_2005,20_10_2005,,MIL5-FD1409,BAU-MIL5-FD1409,BAU-MIL5-FD1409,BAU-MIL5-FD1409
BAU-MIL5-FD1411,803503_1971,189063.17,9643247.73,109.22,2005,NONE,3.8,SAD69_23S,SURV,MIL5,MIL5,20_10_2005,20_10_2005,,MIL5-FD1411,BAU-MIL5-FD1411,BAU-MIL5-FD1411,BAU-MIL5-FD1411
BAU-MIL5-FD1412,803503_1971,189262.9,9643247.39,110.53,2005,NONE,5.2,SAD69_23S,SURV,MIL5,MIL5,20_10_2005,20_10_2005,,MIL5-FD1412,BAU-MIL5-FD1412,BAU-MIL5-FD1412,BAU-MIL5-FD1412
BAU-MIL5-FD1413,803503_1971,190964.91,9643944.82,100.65,2005,NONE,3.8,SAD69_23S,SURV,MIL5,MIL5,21_10_2005,21_10_2005,,MIL5-FD1413,BAU-MIL5-FD1413,BAU-MIL5-FD1413,BAU-MIL5-FD1413
BAU-MIL5-FD1414,803503_1971,191164.2,9643944.55,105.88,2005,NONE,6.5,SAD69_23S,SURV,MIL5,MIL5,21_10_2005,21_10_2005,,MIL5-FD1414,BAU-MIL5-FD1414,BAU-MIL5-FD1414,BAU-MIL5-FD1414
BAU-MIL5-FD1415,803503_1971,189862.72,9643246.18,107.7,2005,NONE,7.75,SAD69_23S,SURV,MIL5,MIL5,20_10_2005,20_10_2005,,MIL5-FD1415,BAU-MIL5-FD1415,BAU-MIL5-FD1415,BAU-MIL5-FD1415
BAU-MIL5-FD1416,803503_1971,190061.68,9643246.02,108.71,2005,NONE,10.3,SAD69_23S,SURV,MIL5,MIL5,20_10_2005,20_10_2005,,MIL5-FD1416,BAU-MIL5-FD1416,BAU-MIL5-FD1416,BAU-MIL5-FD1416
BAU-MIL5-FD1417,803503_1971,190262.3,9643244.48,104.39,2005,NONE,5.1,SAD69_23S,SURV,MIL5,MIL5,20_10_2005,20_10_2005,,MIL5-FD1417,BAU-MIL5-FD1417,BAU-MIL5-FD1417,BAU-MIL5-FD1417
BAU-MIL5-FD1418,803503_1971,190462.8,9643245.34,103.27,2005,NONE,6.5,SAD69_23S,SURV,MIL5,MIL5,20_10_2005,20_10_2005,,MIL5-FD1418,BAU-MIL5-FD1418,BAU-MIL5-FD1418,BAU-MIL5-FD1418
BAU-MIL5-FD1419,803503_1971,190663.24,9643245.01,106.55,2005,NONE,10.25,SAD69_23S,SURV,MIL5,MIL5,20_10_2005,20_10_2005,,MIL5-FD1419,BAU-MIL5-FD1419,BAU-MIL5-FD1419,BAU-MIL5-FD1419
BAU-MIL5-FD1420,803503_1971,190862.77,9643245.17,106.65,2005,NONE,13.5,SAD69_23S,SURV,MIL5,MIL5,20_10_2005,20_10_2005,,MIL5-FD1420,BAU-MIL5-FD1420,BAU-MIL5-FD1420,BAU-MIL5-FD1420
BAU-MIL5-FD1421,803503_1971,191064.1,9643244.33,103.24,2005,NONE,10.85,SAD69_23S,SURV,MIL5,MIL5,21_10_2005,21_10_2005,,MIL5-FD1421,BAU-MIL5-FD1421,BAU-MIL5-FD1421,BAU-MIL5-FD1421
BAU-MIL5-FD1422,803503_1971,191263.9,9643243.69,98.57,2005,NONE,5.2,SAD69_23S,SURV,MIL5,MIL5,20_10_2005,20_10_2005,,MIL5-FD1422,BAU-MIL5-FD1422,BAU-MIL5-FD1422,BAU-MIL5-FD1422
BAU-MIL5-FD1423,803503_1971,190263.43,9643445.95,101.84,2005,NONE,6.5,SAD69_23S,SURV,MIL5,MIL5,20_10_2005,20_10_2005,,MIL5-FD1423,BAU-MIL5-FD1423,BAU-MIL5-FD1423,BAU-MIL5-FD1423
BAU-MIL5-FD1424,803503_1971,190664.09,9643445.97,100.4,2005,NONE,6.5,SAD69_23S,SURV,MIL5,MIL5,20_10_2005,20_10_2005,,MIL5-FD1424,BAU-MIL5-FD1424,BAU-MIL5-FD1424,BAU-MIL5-FD1424
BAU-MIL5-FD1425,803503_1971,190864.24,9643445.03,107.69,2005,NONE,13.1,SAD69_23S,SURV,MIL5,MIL5,20_10_2005,20_10_2005,,MIL5-FD1425,BAU-MIL5-FD1425,BAU-MIL5-FD1425,BAU-MIL5-FD1425
BAU-MIL5-FD1426,803503_1971,191062.43,9643444.18,108.56,2005,NONE,12.6,SAD69_23S,SURV,MIL5,MIL5,20_10_2005,20_10_2005,,MIL5-FD1426,BAU-MIL5-FD1426,BAU-MIL5-FD1426,BAU-MIL5-FD1426
BAU-MIL5-FD1427,803503_1971,191263.24,9643444.54,104.19,2005,NONE,11.85,SAD69_23S,SURV,MIL5,MIL5,20_10_2005,20_10_2005,,MIL5-FD1427,BAU-MIL5-FD1427,BAU-MIL5-FD1427,BAU-MIL5-FD1427
BAU-MIL5-FD1428,803503_1971,190864.34,9643646.15,103.86,2005,NONE,6.9,SAD69_23S,SURV,MIL5,MIL5,20_10_2005,20_10_2005,,MIL5-FD1428,BAU-MIL5-FD1428,BAU-MIL5-FD1428,BAU-MIL5-FD1428
BAU-MIL5-FD1429,803503_1971,191064.56,9643644.31,108.61,2005,NONE,10.0,SAD69_23S,SURV,MIL5,MIL5,20_10_2005,20_10_2005,,MIL5-FD1429,BAU-MIL5-FD1429,BAU-MIL5-FD1429,BAU-MIL5-FD1429
BAU-MIL5-FD1430,803503_1971,191256.98,9643644.06,108.32,2005,NONE,13.8,SAD69_23S,SURV,MIL5,MIL5,20_10_2005,20_10_2005,,MIL5-FD1430,BAU-MIL5-FD1430,BAU-MIL5-FD1430,BAU-MIL5-FD1430
BAU-MIL5-FD1431,803503_1971,190863.79,9643844.32,100.33,2005,NONE,3.8,SAD69_23S,SURV,MIL5,MIL5,21_10_2005,21_10_2005,,MIL5-FD1431,BAU-MIL5-FD1431,BAU-MIL5-FD1431,BAU-MIL5-FD1431
BAU-MIL5-FD1432,803503_1971,191064.71,9643844.63,105.73,2005,NONE,7.3,SAD69_23S,SURV,MIL5,MIL5,20_10_2005,20_10_2005,,MIL5-FD1432,BAU-MIL5-FD1432,BAU-MIL5-FD1432,BAU-MIL5-FD1432
BAU-MIL5-FD1433,803503_1971,191065.58,9644043.86,102.12,2005,NONE,3.9,SAD69_23S,SURV,MIL5,MIL5,21_10_2005,21_10_2005,,MIL5-FD1433,BAU-MIL5-FD1433,BAU-MIL5-FD1433,BAU-MIL5-FD1433
BAU-MIL5-FD1471,803503_1971,185868.24,9636650.97,143.68,2005,NONE,16.8,SAD69_23S,SURV,MIL5,MIL5,26_10_2005,26_10_2005,,MIL5-FD1471,BAU-MIL5-FD1471,BAU-MIL5-FD1471,BAU-MIL5-FD1471
BAU-MIL5-FD1472,803503_1971,186062.48,9636650.9,144.22,2005,NONE,16.85,SAD69_23S,SURV,MIL5,MIL5,26_10_2005,26_10_2005,,MIL5-FD1472,BAU-MIL5-FD1472,BAU-MIL5-FD1472,BAU-MIL5-FD1472
BAU-MIL5-FD1473,803503_1971,186262.26,9636650.97,144.21,2005,NONE,15.9,SAD69_23S,SURV,MIL5,MIL5,26_10_2005,26_10_2005,,MIL5-FD1473,BAU-MIL5-FD1473,BAU-MIL5-FD1473,BAU-MIL5-FD1473
BAU-MIL5-FD1474,803503_1971,186462.92,9636650.82,143.54,2005,NONE,16.65,SAD69_23S,SURV,MIL5,MIL5,26_10_2005,26_10_2005,,MIL5-FD1474,BAU-MIL5-FD1474,BAU-MIL5-FD1474,BAU-MIL5-FD1474
BAU-MIL5-FD1475,803503_1971,186668.84,9636650.71,142.23,2005,NONE,17.2,SAD69_23S,SURV,MIL5,MIL5,27_10_2005,27_10_2005,,MIL5-FD1475,BAU-MIL5-FD1475,BAU-MIL5-FD1475,BAU-MIL5-FD1475
BAU-MIL5-FD1476,803503_1971,186873.84,9636650.94,137.64,2005,NONE,11.3,SAD69_23S,SURV,MIL5,MIL5,27_10_2005,27_10_2005,,MIL5-FD1476,BAU-MIL5-FD1476,BAU-MIL5-FD1476,BAU-MIL5-FD1476
BAU-MIL5-FD1477,803503_1971,187066.12,9636650.66,129.57,2005,NONE,6.35,SAD69_23S,SURV,MIL5,MIL5,27_10_2005,27_10_2005,,MIL5-FD1477,BAU-MIL5-FD1477,BAU-MIL5-FD1477,BAU-MIL5-FD1477
BAU-MIL5-FD1478,803503_1971,187258.93,9636650.81,131.83,2005,NONE,7.0,SAD69_23S,SURV,MIL5,MIL5,27_10_2005,27_10_2005,,MIL5-FD1478,BAU-MIL5-FD1478,BAU-MIL5-FD1478,BAU-MIL5-FD1478
BAU-MIL5-FD1479,803503_1971,187462.47,9636650.7,137.1,2005,NONE,11.65,SAD69_23S,SURV,MIL5,MIL5,27_10_2005,27_10_2005,,MIL5-FD1479,BAU-MIL5-FD1479,BAU-MIL5-FD1479,BAU-MIL5-FD1479
BAU-MIL5-FD1480,803503_1971,187666.62,9636650.76,138.13,2005,NONE,11.15,SAD69_23S,SURV,MIL5,MIL5,27_10_2005,27_10_2005,,MIL5-FD1480,BAU-MIL5-FD1480,BAU-MIL5-FD1480,BAU-MIL5-FD1480
BAU-MIL5-FD1481,803503_1971,187861.49,9636650.48,140.48,2005,NONE,14.75,SAD69_23S,SURV,MIL5,MIL5,27_10_2005,27_10_2005,,MIL5-FD1481,BAU-MIL5-FD1481,BAU-MIL5-FD1481,BAU-MIL5-FD1481
BAU-MIL5-FD1482,803503_1971,188064.74,9636650.74,141.93,2005,NONE,13.85,SAD69_23S,SURV,MIL5,MIL5,27_10_2005,27_10_2005,,MIL5-FD1482,BAU-MIL5-FD1482,BAU-MIL5-FD1482,BAU-MIL5-FD1482
BAU-MIL5-FD1483,803503_1971,188266.02,9636650.97,142.51,2005,NONE,14.1,SAD69_23S,SURV,MIL5,MIL5,27_10_2005,27_10_2005,,MIL5-FD1483,BAU-MIL5-FD1483,BAU-MIL5-FD1483,BAU-MIL5-FD1483
BAU-MIL5-FD1484,803503_1971,188461.89,9636650.44,142.45,2005,NONE,15.1,SAD69_23S,SURV,MIL5,MIL5,27_10_2005,27_10_2005,,MIL5-FD1484,BAU-MIL5-FD1484,BAU-MIL5-FD1484,BAU-MIL5-FD1484
BAU-MIL5-FD1485,803503_1971,188664.51,9636650.37,142.24,2005,NONE,15.1,SAD69_23S,SURV,MIL5,MIL5,27_10_2005,27_10_2005,,MIL5-FD1485,BAU-MIL5-FD1485,BAU-MIL5-FD1485,BAU-MIL5-FD1485
BAU-MIL5-FD1486,803503_1971,188865.49,9636650.61,140.65,2005,NONE,14.8,SAD69_23S,SURV,MIL5,MIL5,27_10_2005,27_10_2005,,MIL5-FD1486,BAU-MIL5-FD1486,BAU-MIL5-FD1486,BAU-MIL5-FD1486
BAU-MIL5-FD1487,803503_1971,189064.54,9636650.21,137.18,2005,NONE,14.65,SAD69_23S,SURV,MIL5,MIL5,27_10_2005,27_10_2005,,MIL5-FD1487,BAU-MIL5-FD1487,BAU-MIL5-FD1487,BAU-MIL5-FD1487
BAU-MIL5-FD1488,803503_1971,189266.4,9636650.28,129.94,2005,NONE,7.8,SAD69_23S,SURV,MIL5,MIL5,27_10_2005,27_10_2005,,MIL5-FD1488,BAU-MIL5-FD1488,BAU-MIL5-FD1488,BAU-MIL5-FD1488
BAU-MIL5-FD1489,803503_1971,189464.24,9636650.04,124.25,2005,NONE,5.1,SAD69_23S,SURV,MIL5,MIL5,28_10_2005,28_10_2005,,MIL5-FD1489,BAU-MIL5-FD1489,BAU-MIL5-FD1489,BAU-MIL5-FD1489
BAU-MIL5-FD1490,803503_1971,185859.34,9636451.96,145.38,2005,NONE,16.35,SAD69_23S,SURV,MIL5,MIL5,29_10_2005,29_10_2005,,MIL5-FD1490,BAU-MIL5-FD1490,BAU-MIL5-FD1490,BAU-MIL5-FD1490
BAU-MIL5-FD1491,803503_1971,186065.27,9636449.97,145.74,2005,NONE,16.6,SAD69_23S,SURV,MIL5,MIL5,29_10_2005,29_10_2005,,MIL5-FD1491,BAU-MIL5-FD1491,BAU-MIL5-FD1491,BAU-MIL5-FD1491
BAU-MIL5-FD1492,803503_1971,186250.38,9636451.25,145.24,2005,NONE,15.1,SAD69_23S,SURV,MIL5,MIL5,29_10_2005,29_10_2005,,MIL5-FD1492,BAU-MIL5-FD1492,BAU-MIL5-FD1492,BAU-MIL5-FD1492
BAU-MIL5-FD1493,803503_1971,186461.18,9636450.93,145.34,2005,NONE,16.9,SAD69_23S,SURV,MIL5,MIL5,28_10_2005,28_10_2005,,MIL5-FD1493,BAU-MIL5-FD1493,BAU-MIL5-FD1493,BAU-MIL5-FD1493
BAU-MIL5-FD1494,803503_1971,186652.24,9636451.12,142.97,2005,NONE,15.35,SAD69_23S,SURV,MIL5,MIL5,28_10_2005,28_10_2005,,MIL5-FD1494,BAU-MIL5-FD1494,BAU-MIL5-FD1494,BAU-MIL5-FD1494
BAU-MIL5-FD1495,803503_1971,186859.97,9636450.76,139.09,2005,NONE,10.85,SAD69_23S,SURV,MIL5,MIL5,28_10_2005,28_10_2005,,MIL5-FD1495,BAU-MIL5-FD1495,BAU-MIL5-FD1495,BAU-MIL5-FD1495
BAU-MIL5-FD1496,803503_1971,187068.67,9636451.08,131.53,2005,NONE,5.15,SAD69_23S,SURV,MIL5,MIL5,28_10_2005,28_10_2005,,MIL5-FD1496,BAU-MIL5-FD1496,BAU-MIL5-FD1496,BAU-MIL5-FD1496
BAU-MIL5-FD1497,803503_1971,187261.05,9636450.0,138.11,2005,NONE,10.5,SAD69_23S,SURV,MIL5,MIL5,28_10_2005,28_10_2005,,MIL5-FD1497,BAU-MIL5-FD1497,BAU-MIL5-FD1497,BAU-MIL5-FD1497
BAU-MIL5-FD1498,803503_1971,187453.43,9636450.96,141.6,2005,NONE,15.05,SAD69_23S,SURV,MIL5,MIL5,28_10_2005,28_10_2005,,MIL5-FD1498,BAU-MIL5-FD1498,BAU-MIL5-FD1498,BAU-MIL5-FD1498
BAU-MIL5-FD1499,803503_1971,187664.89,9636450.65,142.84,2005,NONE,15.25,SAD69_23S,SURV,MIL5,MIL5,28_10_2005,28_10_2005,,MIL5-FD1499,BAU-MIL5-FD1499,BAU-MIL5-FD1499,BAU-MIL5-FD1499
BAU-MIL5-FD1500,803503_1971,187864.5,9636450.19,143.74,2005,NONE,15.6,SAD69_23S,SURV,MIL5,MIL5,28_10_2005,28_10_2005,,MIL5-FD1500,BAU-MIL5-FD1500,BAU-MIL5-FD1500,BAU-MIL5-FD1500
BAU-MIL5-FD1501,803503_1971,188067.14,9636450.82,144.08,2005,NONE,13.7,SAD69_23S,SURV,MIL5,MIL5,28_10_2005,28_10_2005,,MIL5-FD1501,BAU-MIL5-FD1501,BAU-MIL5-FD1501,BAU-MIL5-FD1501
BAU-MIL5-FD1502,803503_1971,188258.98,9636450.27,144.01,2005,NONE,15.7,SAD69_23S,SURV,MIL5,MIL5,28_10_2005,28_10_2005,,MIL5-FD1502,BAU-MIL5-FD1502,BAU-MIL5-FD1502,BAU-MIL5-FD1502
BAU-MIL5-FD1503,803503_1971,188461.98,9636450.13,143.44,2005,NONE,16.2,SAD69_23S,SURV,MIL5,MIL5,28_10_2005,28_10_2005,,MIL5-FD1503,BAU-MIL5-FD1503,BAU-MIL5-FD1503,BAU-MIL5-FD1503
BAU-MIL5-FD1504,803503_1971,188660.02,9636449.65,142.82,2005,NONE,15.3,SAD69_23S,SURV,MIL5,MIL5,28_10_2005,28_10_2005,,MIL5-FD1504,BAU-MIL5-FD1504,BAU-MIL5-FD1504,BAU-MIL5-FD1504
BAU-MIL5-FD1505,803503_1971,188864.89,9636450.43,141.77,2005,NONE,15.95,SAD69_23S,SURV,MIL5,MIL5,28_10_2005,28_10_2005,,MIL5-FD1505,BAU-MIL5-FD1505,BAU-MIL5-FD1505,BAU-MIL5-FD1505
BAU-MIL5-FD1506,803503_1971,189062.32,9636448.57,137.86,2005,NONE,12.2,SAD69_23S,SURV,MIL5,MIL5,28_10_2005,28_10_2005,,MIL5-FD1506,BAU-MIL5-FD1506,BAU-MIL5-FD1506,BAU-MIL5-FD1506
BAU-MIL5-FD1507,803503_1971,189263.52,9636455.92,129.94,2005,NONE,7.05,SAD69_23S,SURV,MIL5,MIL5,28_10_2005,28_10_2005,,MIL5-FD1507,BAU-MIL5-FD1507,BAU-MIL5-FD1507,BAU-MIL5-FD1507
BAU-MIL5-FD1508,803503_1971,185863.84,9636251.12,143.76,2005,NONE,14.45,SAD69_23S,SURV,MIL5,MIL5,29_10_2005,29_10_2005,,MIL5-FD1508,BAU-MIL5-FD1508,BAU-MIL5-FD1508,BAU-MIL5-FD1508
BAU-MIL5-FD1509,803503_1971,186062.53,9636250.83,143.88,2005,NONE,15.4,SAD69_23S,SURV,MIL5,MIL5,29_10_2005,29_10_2005,,MIL5-FD1509,BAU-MIL5-FD1509,BAU-MIL5-FD1509,BAU-MIL5-FD1509
BAU-MIL5-FD1510,803503_1971,186264.45,9636250.72,144.16,2005,NONE,15.15,SAD69_23S,SURV,MIL5,MIL5,31_10_2005,31_10_2005,,MIL5-FD1510,BAU-MIL5-FD1510,BAU-MIL5-FD1510,BAU-MIL5-FD1510
BAU-MIL5-FD1511,803503_1971,186465.84,9636250.83,143.58,2005,NONE,14.65,SAD69_23S,SURV,MIL5,MIL5,31_10_2005,31_10_2005,,MIL5-FD1511,BAU-MIL5-FD1511,BAU-MIL5-FD1511,BAU-MIL5-FD1511
BAU-MIL5-FD1512,803503_1971,186662.77,9636250.63,142.61,2005,NONE,17.05,SAD69_23S,SURV,MIL5,MIL5,31_10_2005,31_10_2005,,MIL5-FD1512,BAU-MIL5-FD1512,BAU-MIL5-FD1512,BAU-MIL5-FD1512
BAU-MIL5-FD1513,803503_1971,186863.64,9636250.93,139.76,2005,NONE,14.3,SAD69_23S,SURV,MIL5,MIL5,31_10_2005,31_10_2005,,MIL5-FD1513,BAU-MIL5-FD1513,BAU-MIL5-FD1513,BAU-MIL5-FD1513
BAU-MIL5-FD1514,803503_1971,187062.82,9636250.8,136.87,2005,NONE,11.15,SAD69_23S,SURV,MIL5,MIL5,31_10_2005,31_10_2005,,MIL5-FD1514,BAU-MIL5-FD1514,BAU-MIL5-FD1514,BAU-MIL5-FD1514
BAU-MIL5-FD1515,803503_1971,187264.72,9636250.94,139.83,2005,NONE,14.85,SAD69_23S,SURV,MIL5,MIL5,31_10_2005,31_10_2005,,MIL5-FD1515,BAU-MIL5-FD1515,BAU-MIL5-FD1515,BAU-MIL5-FD1515
BAU-MIL5-FD1516,803503_1971,187461.14,9636250.34,141.74,2005,NONE,16.45,SAD69_23S,SURV,MIL5,MIL5,01_11_2005,01_11_2005,,MIL5-FD1516,BAU-MIL5-FD1516,BAU-MIL5-FD1516,BAU-MIL5-FD1516
BAU-MIL5-FD1517,803503_1971,187660.28,9636250.18,142.63,2005,NONE,17.2,SAD69_23S,SURV,MIL5,MIL5,01_11_2005,01_11_2005,,MIL5-FD1517,BAU-MIL5-FD1517,BAU-MIL5-FD1517,BAU-MIL5-FD1517
